CMDLINE python test.py cpp_out.txt
MEM 108.039062 1676501851.7475
MEM 108.039062 1676501851.8478
MEM 108.039062 1676501851.9482
MEM 108.039062 1676501852.0485
MEM 108.039062 1676501852.1489
MEM 108.039062 1676501852.2492
MEM 108.039062 1676501852.3497
MEM 108.039062 1676501852.4502
MEM 108.070312 1676501852.5506
MEM 108.070312 1676501852.6510
MEM 108.070312 1676501852.7514
MEM 108.070312 1676501852.8517
MEM 108.070312 1676501852.9521
MEM 108.070312 1676501853.0524
